Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def_3rd_Tackles,Mid_3rd_Tackles,Att_3rd_Tackles,Tkl_challenges,Att_challenges,Tkl%_challenges,Lost_challenges,Blocks,Sh_blocked,Pass_blocked,Int,Tkl+Int,Clr,Err,Cmp,Att,Cmp%,TotDist,PrgDist,short_Cmp,short_Att,short_Cmp%,medium_Cmp,medium_Att,medium_Cmp%,long_Cmp,long_Att,long_Cmp%,Ast,xAG,xA_x,A-xAG,KP,1/3,PPA,CrsPA,PrgP,SCA,PassLive_SCA,PassDead_SCA,TO_SCA,Sh_SCA,Fld_SCA,Def_SCA,GCA,GCA90,PassLive_GCA,PassDead_GCA,TO_GCA,Sh_GCA,Fld_GCA,Def_GCA,MP,Starts,Min,GA,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%_Pen,games,time,goals,xG,assists,xA_y,shots,key_passes,yellow_cards,red_cards,npg,npxG,xGChain,xGBuildup,market_value_in_eur_y
Fabiano Parisi,it ITA,"DF,MF",Fiorentina,it Serie A,23,2000,12.5,0.1728,0.10880000000000001,0.0704,0.0768,0.0256,0.0768,0.1344,57.1,0.0576,0.08960000000000001,0.0128,0.0768,0.10880000000000001,0.2816,0.10880000000000001,0.0,2.4512,3.0463999999999998,80.5,38.9888,12.0832,1.2608,1.4143999999999999,89.1,0.96,1.1776,81.5,0.1472,0.24960000000000002,59.0,0.0,0.00512,0.0057599999999999995,-0.00512,0.0256,0.1728,0.0576,0.0192,0.256,0.08960000000000001,0.0512,0.0064,0.0192,0.0,0.0128,0.0,0.0128,0.001024,0.0,0.0,0.0128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1107.0,0.0128,0.0027955706357955918,0.0,0.006630185920000072,0.0576,0.0256,0.0192,0.0,0.0128,0.0027955706357955918,0.020683622390031808,0.01137852026224136,4750000
Thomas Partey,gh GHA,"MF,DF",Arsenal,eng Premier League,31,1993,31.1,0.0920172454792651,0.05479678663371966,0.02688144249956059,0.04032216374934088,0.02481363923036362,0.047559475191530275,0.07857652422948479,60.5,0.031017049037954526,0.029983147403356045,0.009305114711386356,0.020678032691969685,0.03618655721094694,0.12820380269021203,0.05066118009532573,0.004135606538393936,1.7348869428562563,1.9850911384290897,87.4,27.60207193887573,7.397566195552154,0.9036300286390752,0.9739353397917723,92.8,0.7051209147961661,0.7930025537370374,88.9,0.09408504874846207,0.14784793374758323,63.6,0.002067803269196968,0.0021711934326568167,0.0026881442499560575,-0.00010339016345984565,0.020678032691969685,0.17369547461254534,0.034118753941749985,0.002067803269196968,0.1912718024007196,0.06410190134510602,0.05376288499912118,0.002067803269196968,0.001033901634598482,0.002067803269196968,0.001033901634598482,0.004135606538393936,0.013440721249780295,0.0004342386865313633,0.008271213076787874,0.002067803269196968,0.0,0.001033901634598482,0.001033901634598482,0.001033901634598482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,2810.0,0.004135606538393936,0.0024710926682191734,0.002067803269196968,0.002668315778496338,0.02688144249956059,0.020678032691969685,0.004135606538393936,0.0,0.004135606538393936,0.0024710926682191734,0.016906938660740847,0.015173127277139542,22500000
Felix Passlack,de GER,"DF,MF",Bochum,de Bundesliga,26,1998,25.9,0.07900895931783963,0.034286906873779464,0.04770352260699751,0.01937955605909274,0.011925880651749378,0.044722052444060176,0.081990429480777,54.5,0.03726837703671681,0.06261087342168423,0.016398085896155396,0.04621278752552884,0.026833231466436104,0.10584219078427574,0.09391631013252635,0.001490735081468672,0.9838851537693237,1.4862628762242662,66.2,17.80981201830623,5.898838717371537,0.423368763137103,0.5128128680252233,82.6,0.427840968381509,0.5739330063654388,74.5,0.12074954159896245,0.2757859900717044,43.8,0.008944410488812032,0.005813866817727819,0.005515719801434085,0.0031305436710842086,0.03726837703671681,0.08646263472518301,0.04024984719965416,0.016398085896155396,0.09689778029546371,0.07155528391049626,0.05664793309580955,0.0074536754073433594,0.0,0.004472205244406016,0.002981470162937344,0.0,0.010435145570280706,0.0004024984719965406,0.008944410488812032,0.001490735081468672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,2286.0,0.001490735081468672,0.0017100844487102048,0.0074536754073433594,0.005601863160837587,0.03279617179231079,0.03577764195524814,0.005962940325874688,0.0,0.001490735081468672,0.0017100844487102048,0.01151274909533278,0.007263352788381784,1800000
Patric,es ESP,DF,Lazio,it Serie A,31,1993,6.7,0.2004900868790376,0.13366005791935842,0.13366005791935842,0.06683002895967921,0.0,0.13366005791935842,0.22276676319893068,60.0,0.08910670527957228,0.06683002895967921,0.04455335263978613,0.022276676319893062,0.06683002895967921,0.26732011583871684,0.4900868790376475,0.022276676319893062,7.930496769881934,8.977500556916906,88.3,164.6246380040098,48.875027845845395,2.2276676319893074,2.4058810425484514,92.6,4.633548674537758,4.7894854087770105,96.7,0.980173758075295,1.5816440187124081,62.0,0.0,0.0,0.0022276676319892986,0.0,0.022276676319893062,0.5123635553575406,0.04455335263978613,0.022276676319893062,0.6683002895967921,0.24504343951882376,0.24504343951882376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,593.0,0.022276676319893062,0.019537325384994475,0.0,0.0002810005185717612,0.04455335263978613,0.022276676319893062,0.04455335263978613,0.0,0.022276676319893062,0.019537325384994475,0.040322122960539164,0.040322122960539164,2000000
Rui Patrício,pt POR,GK,Atalanta,it Serie A,36,1988,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,9.444444444444443,11.222222222222221,84.2,230.11111111111111,138.11111111111111,1.888888888888889,1.888888888888889,100.0,5.777777777777778,5.777777777777778,100.0,1.7777777777777777,3.5555555555555554,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,30.0,0.3333333333333333,1.5555555555555556,1.222222222222222,78.6,0.2222222222222222,0.1111111111111111,0.0,0.1111111111111111,33.3,0.0,0.0,0.0,0.0,0.0,3.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05860490227739016,0.05860490227739016,10000000
Nathan Patterson,sct SCO,DF,Everton,eng Premier League,22,2001,3.9,0.7232084155161079,0.3944773175542406,0.46022353714661407,0.2629848783694938,0.0,0.46022353714661407,0.9204470742932281,50.0,0.46022353714661407,0.1314924391847469,0.0,0.1314924391847469,0.1314924391847469,0.8547008547008547,0.46022353714661407,0.0,8.547008547008549,11.571334648257727,73.9,149.37541091387246,52.99145299145298,4.273504273504274,4.733727810650888,90.3,3.418803418803419,4.930966469428008,69.3,0.7889546351084813,1.5779092702169626,50.0,0.06574621959237344,0.02629848783694936,0.02629848783694936,0.03944773175542405,0.2629848783694938,0.591715976331361,0.3287310979618672,0.19723865877712032,0.8547008547008547,0.7232084155161079,0.5259697567389876,0.06574621959237344,0.1314924391847469,0.0,0.0,0.0,0.06574621959237344,0.017094017094017075,0.06574621959237344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,332.0,0.0,0.004674703431395924,0.06574621959237344,0.027647795722642896,0.06574621959237344,0.2629848783694938,0.06574621959237344,0.0,0.0,0.004674703431395924,0.040725092749545465,0.032038759638571876,14000000
Benjamin Pavard,fr FRA,DF,Inter,it Serie A,28,1996,17.6,0.09362086776859502,0.05165289256198347,0.0387396694214876,0.0387396694214876,0.01614152892561983,0.0581095041322314,0.08070764462809916,72.0,0.022598140495867766,0.05165289256198347,0.0387396694214876,0.012913223140495863,0.05165289256198347,0.14527376033057848,0.16787190082644624,0.0,3.389721074380165,3.712551652892561,91.3,61.944731404958674,17.991348140495866,1.3010072314049583,1.3752582644628097,94.6,1.73360020661157,1.840134297520661,94.2,0.30668904958677684,0.3970816115702479,77.2,0.0032283057851239657,0.00258264462809917,0.0032283057851239657,0.0006456611570247897,0.02582644628099173,0.2711776859504132,0.02582644628099173,0.0064566115702479315,0.29700413223140487,0.06779442148760328,0.06133780991735536,0.0,0.0,0.0032283057851239657,0.0032283057851239657,0.0,0.0032283057851239657,0.00019369834710743748,0.0032283057851239657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,1581.0,0.0,0.0015413198713405624,0.0032283057851239657,0.0026389528696101985,0.02582644628099173,0.02582644628099173,0.012913223140495863,0.0,0.0,0.0015413198713405624,0.020757035680850272,0.0189463676156453,32500000
Aleksandar Pavlovic,de GER,MF,Bayern Munich,de Bundesliga,20,2004,16.1,0.1465992824350912,0.08101539292465566,0.05015238609621542,0.057868137803325476,0.03857875853555032,0.0848732687782107,0.12345202731376101,68.8,0.03857875853555032,0.06944176536399058,0.011573627560665092,0.057868137803325476,0.01928937926777516,0.1658886617028664,0.05401026194977045,0.0,5.5437676015585815,5.944986690328305,93.3,86.70961768450289,20.732224837004747,3.0592955518691403,3.1673160757686816,96.6,2.1102580918946026,2.218278615794143,95.1,0.2931985648701824,0.40121908876972334,73.1,0.0,0.0007715751707110061,0.007329964121754559,-0.0007715751707110061,0.02700513097488522,0.6519810192508004,0.05015238609621542,0.003857875853555031,0.4938081092550441,0.11573627560665095,0.11187839975309592,0.0,0.0,0.003857875853555031,0.0,0.0,0.011573627560665092,0.0007329964121754534,0.011573627560665092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,1468.0,0.003857875853555031,0.002695954503972037,0.0,0.0009634620456327452,0.03472088268199529,0.02700513097488522,0.007715751707110062,0.0,0.003857875853555031,0.002695954503972037,0.05308970470385419,0.05214127813020764,27500000
Leonardo Pavoletti,it ITA,"FW,MF",Cagliari,it Serie A,35,1988,4.9,0.041649312786339016,0.0,0.0,0.041649312786339016,0.0,0.0,0.0,0.0,0.0,0.16659725114535606,0.041649312786339016,0.12494793835901705,0.0,0.041649312786339016,0.12494793835901705,0.0,3.8317367763431895,6.580591420241566,58.2,47.85506039150353,13.869221157850893,2.4156601416076633,3.6234902124114945,66.7,0.9995835068721364,1.7492711370262388,57.1,0.041649312786339016,0.20824656393169508,20.0,0.0,0.041649312786339016,0.029154518950437303,-0.041649312786339016,0.37484381507705117,0.37484381507705117,0.2498958767180341,0.0,0.7080383173677633,0.7080383173677633,0.6247396917950853,0.0,0.0,0.041649312786339016,0.041649312786339016,0.0,0.041649312786339016,0.008329862557267795,0.041649312786339016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,377.0,0.08329862557267803,0.11524038636798611,0.0,0.05801358508075688,0.7496876301541023,0.37484381507705117,0.20824656393169508,0.0,0.08329862557267803,0.11524038636798611,0.2341568397853783,0.08172060741962664,3750000
Martín Payero,ar ARG,MF,Udinese,it Serie A,25,1998,15.3,0.10252466999871843,0.06834977999914563,0.017087444999786403,0.05980605749925241,0.025631167499679607,0.03417488999957281,0.06834977999914563,50.0,0.03417488999957281,0.06834977999914563,0.008543722499893202,0.05980605749925241,0.05553419624930582,0.15805886624802426,0.05553419624930582,0.0,1.5079670212311502,1.9394250074757569,77.8,25.97718826092529,5.873809218676577,0.7005852449912426,0.7689350249903882,91.1,0.5852449912426845,0.7005852449912426,83.5,0.16660258874791745,0.3161177324960485,52.7,0.004271861249946601,0.005553419624930582,0.004699047374941262,-0.0012815583749839804,0.06407791874919903,0.19650561749754367,0.03417488999957281,0.025631167499679607,0.21786492374727665,0.21786492374727665,0.10679653124866503,0.021359306249733003,0.021359306249733003,0.004271861249946601,0.04271861249946601,0.021359306249733003,0.021359306249733003,0.0014097142124823727,0.017087444999786403,0.0,0.0,0.0,0.0,0.004271861249946601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1391.0,0.004271861249946601,0.00584879309623915,0.004271861249946601,0.005396805326320863,0.13242769874834465,0.06407791874919903,0.021359306249733003,0.0,0.004271861249946601,0.00584879309623915,0.018981576275884565,0.013160948174166508,4000000
Mads Pedersen,dk DEN,DF,Augsburg,de Bundesliga,27,1996,2.6,1.1834319526627217,1.0355029585798816,0.7396449704142011,0.29585798816568043,0.14792899408284022,0.5917159763313609,0.7396449704142011,80.0,0.14792899408284022,0.5917159763313609,0.0,0.5917159763313609,0.29585798816568043,1.4792899408284022,0.8875739644970413,0.0,10.355029585798816,13.31360946745562,77.8,195.85798816568047,90.68047337278108,3.6982248520710064,3.846153846153846,96.2,5.177514792899408,6.65680473372781,77.8,1.1834319526627217,1.7751479289940826,66.7,0.0,0.0,0.02958579881656804,0.0,0.0,1.0355029585798816,0.29585798816568043,0.0,1.6272189349112425,0.5917159763313609,0.14792899408284022,0.29585798816568043,0.0,0.14792899408284022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,230.0,0.0,0.014512531856107961,0.0,0.0,0.29585798816568043,0.0,0.0,0.0,0.0,0.014512531856107961,0.05860397724445753,0.05860397724445753,812500
Marcus Pedersen,no NOR,DF,Torino,it Serie A,24,2000,15.1,0.05701504319985966,0.035086180430682866,0.02631463532301215,0.02631463532301215,0.004385772553835357,0.043857725538353584,0.07017236086136573,62.5,0.02631463532301215,0.04824349809218895,0.008771545107670715,0.03947195298451823,0.05701504319985966,0.1140300863997193,0.1491162668304022,0.004385772553835357,1.6490504802420947,2.263058637779045,72.9,25.7006271654752,6.083066532169642,0.8727687382132363,1.0131134599359677,86.1,0.6315512477522917,0.7938248322441999,79.6,0.1052585412920486,0.22367440024560326,47.1,0.0,0.0017543090215341392,0.0017543090215341392,-0.0017543090215341392,0.03070040787684751,0.06140081575369502,0.035086180430682866,0.03070040787684751,0.0833296785228718,0.06578658830753038,0.0526292706460243,0.0,0.0,0.008771545107670715,0.004385772553835357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1349.0,0.0,0.0036768470080237284,0.0,0.0013770440540344106,0.035086180430682866,0.03070040787684751,0.013157317661506074,0.0,0.0,0.0036768470080237284,0.011264980085216,0.006837808709183332,4500000
Pedri,es ESP,MF,Barcelona,es La Liga,21,2002,32.0,0.0595703125,0.033203125,0.013671875,0.037109375,0.0087890625,0.0234375,0.068359375,34.3,0.044921875,0.0439453125,0.0029296875,0.041015625,0.025390625,0.0849609375,0.0205078125,0.0009765625,2.34765625,2.6845703125,87.4,39.84765625,9.9248046875,1.1318359375,1.2041015625,94.0,0.9326171875,1.0458984375,89.2,0.2275390625,0.3154296875,72.1,0.0048828125,0.0072265625,0.0087890625,-0.00234375,0.068359375,0.3232421875,0.0771484375,0.00390625,0.3515625,0.1611328125,0.14453125,0.0078125,0.001953125,0.001953125,0.00390625,0.0009765625,0.0166015625,0.000517578125,0.0146484375,0.0009765625,0.0009765625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2941.0,0.00390625,0.002451592723446081,0.0048828125,0.007623819121363337,0.0234375,0.068359375,0.0029296875,0.0,0.00390625,0.002451592723446081,0.0306897817299614,0.023067416452249745,80000000
Pedro,es ESP,"FW,MF",Lazio,it Serie A,37,1987,12.2,0.12765385649019084,0.09406073636119325,0.03359312012899759,0.06046761623219565,0.03359312012899759,0.06718624025799518,0.14109110454178986,47.6,0.0739048642837947,0.0739048642837947,0.0,0.0739048642837947,0.02015587207739855,0.1478097285675894,0.02015587207739855,0.006718624025799517,3.238376780435367,4.058048911582908,79.8,52.754635850577806,12.24133297500672,1.7065305025530773,1.887933351249664,90.4,1.1623219564633165,1.3974737973662996,83.2,0.2687449610319807,0.5173340499865628,51.9,0.006718624025799517,0.011421660843859172,0.014109110454178985,-0.004703036818059656,0.1478097285675894,0.3560870733673744,0.16796560064498794,0.03359312012899759,0.5106154259607634,0.3359312012899759,0.24187046492878264,0.05374899220639614,0.013437248051599035,0.02015587207739855,0.0,0.006718624025799517,0.02015587207739855,0.001679656006449877,0.02015587207739855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1057.0,0.06718624025799518,0.042954219434609565,0.006718624025799517,0.009687639208742278,0.26202633700618116,0.1478097285675894,0.013437248051599035,0.0,0.05374899220639614,0.03272445854405279,0.06923726214222597,0.032318515269582834,18500000
Pedro,es ESP,"FW,MF",Lazio,it Serie A,37,1987,12.2,0.12765385649019084,0.09406073636119325,0.03359312012899759,0.06046761623219565,0.03359312012899759,0.06718624025799518,0.14109110454178986,47.6,0.0739048642837947,0.0739048642837947,0.0,0.0739048642837947,0.02015587207739855,0.1478097285675894,0.02015587207739855,0.006718624025799517,3.238376780435367,4.058048911582908,79.8,52.754635850577806,12.24133297500672,1.7065305025530773,1.887933351249664,90.4,1.1623219564633165,1.3974737973662996,83.2,0.2687449610319807,0.5173340499865628,51.9,0.006718624025799517,0.011421660843859172,0.014109110454178985,-0.004703036818059656,0.1478097285675894,0.3560870733673744,0.16796560064498794,0.03359312012899759,0.5106154259607634,0.3359312012899759,0.24187046492878264,0.05374899220639614,0.013437248051599035,0.02015587207739855,0.0,0.006718624025799517,0.02015587207739855,0.001679656006449877,0.02015587207739855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1057.0,0.06718624025799518,0.042954219434609565,0.006718624025799517,0.009687639208742278,0.26202633700618116,0.1478097285675894,0.013437248051599035,0.0,0.05374899220639614,0.03272445854405279,0.06923726214222597,0.032318515269582834,12000000
Pedro,es ESP,"FW,MF",Lazio,it Serie A,37,1987,12.2,0.12765385649019084,0.09406073636119325,0.03359312012899759,0.06046761623219565,0.03359312012899759,0.06718624025799518,0.14109110454178986,47.6,0.0739048642837947,0.0739048642837947,0.0,0.0739048642837947,0.02015587207739855,0.1478097285675894,0.02015587207739855,0.006718624025799517,3.238376780435367,4.058048911582908,79.8,52.754635850577806,12.24133297500672,1.7065305025530773,1.887933351249664,90.4,1.1623219564633165,1.3974737973662996,83.2,0.2687449610319807,0.5173340499865628,51.9,0.006718624025799517,0.011421660843859172,0.014109110454178985,-0.004703036818059656,0.1478097285675894,0.3560870733673744,0.16796560064498794,0.03359312012899759,0.5106154259607634,0.3359312012899759,0.24187046492878264,0.05374899220639614,0.013437248051599035,0.02015587207739855,0.0,0.006718624025799517,0.02015587207739855,0.001679656006449877,0.02015587207739855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,1057.0,0.06718624025799518,0.042954219434609565,0.006718624025799517,0.009687639208742278,0.26202633700618116,0.1478097285675894,0.013437248051599035,0.0,0.05374899220639614,0.03272445854405279,0.06923726214222597,0.032318515269582834,7000000
Adrià Pedrosa,es ESP,DF,Sevilla,es La Liga,26,1998,25.5,0.0861207227989235,0.049211841599384853,0.0522875816993464,0.024605920799692427,0.009227220299884658,0.04767397154940407,0.08304498269896192,57.4,0.03537101114955787,0.0661284121491734,0.01691657054978854,0.049211841599384853,0.03690888119953863,0.12302960399846213,0.130718954248366,0.0,1.362552864282968,1.8392925797770088,74.1,23.084967320261438,8.189158016147635,0.6643598615916955,0.7304882737408691,90.9,0.5843906189926952,0.7412533640907345,78.8,0.0922722029988466,0.2737408688965782,33.7,0.0015378700499807767,0.0024605920799692393,0.0026143790849673175,-0.0009227220299884627,0.030757400999615533,0.10149942329873127,0.03383314109957709,0.015378700499807763,0.12149173394848135,0.0722798923490965,0.04767397154940407,0.012302960399846213,0.006151480199923107,0.004613610149942329,0.0015378700499807767,0.0,0.006151480199923107,0.0002460592079969216,0.006151480199923107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,2323.0,0.0015378700499807767,0.00133077276785389,0.0015378700499807767,0.0026421224091865135,0.03690888119953863,0.030757400999615533,0.010765090349865435,0.0,0.0015378700499807767,0.00133077276785389,0.009793928104299894,0.0072568888958258505,6500000
Pejiño,es ESP,FW,Las Palmas,es La Liga,28,1996,0.2,25.0,25.0,0.0,25.0,0.0,25.0,25.0,100.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,150.0,175.0,85.7,2175.0,550.0,75.0,75.0,100.0,75.0,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.6826957222074249,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.6826957222074249,0.6826957222074249,0.0,1000000
Pietro Pellegri,it ITA,FW,Empoli,it Serie A,23,2001,4.6,0.3308128544423441,0.09451795841209831,0.0,0.2835538752362949,0.047258979206049156,0.09451795841209831,0.18903591682419663,50.0,0.09451795841209831,0.09451795841209831,0.0,0.09451795841209831,0.0,0.3308128544423441,0.14177693761814747,0.0,2.362948960302458,3.4026465028355393,69.4,34.26275992438564,5.812854442344046,1.1342155009451798,1.3705103969754255,82.8,0.9924385633270324,1.181474480151229,84.0,0.047258979206049156,0.09451795841209831,50.0,0.0,0.02835538752362948,0.009451795841209828,-0.02835538752362948,0.3308128544423441,0.14177693761814747,0.09451795841209831,0.0,0.37807183364839325,0.7088846880907375,0.4725897920604916,0.0,0.18903591682419663,0.047258979206049156,0.0,0.0,0.09451795841209831,0.02079395085066161,0.0,0.0,0.09451795841209831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,411.0,0.14177693761814747,0.024730470806134896,0.0,0.02882770405261863,0.37807183364839325,0.2835538752362949,0.14177693761814747,0.0,0.14177693761814747,0.024730470806134896,0.07308452004577352,0.023899079055748937,5000000
Lorenzo Pellegrini,it ITA,MF,Roma,it Serie A,28,1996,18.1,0.07325783706236072,0.04883855804157382,0.015262049387991816,0.03968132840877873,0.01831445926559018,0.02441927902078691,0.057995787674368894,42.1,0.033576508653582,0.02441927902078691,0.003052409877598359,0.02136686914318854,0.01831445926559018,0.0915722963279509,0.06715301730716398,0.0,1.5842007264735507,1.9932236500717315,79.5,25.545618265620703,5.692744421720948,0.7447880101340006,0.8516223558499434,87.5,0.6226916150300661,0.7356307805012057,84.6,0.12820121485913127,0.25945483959586085,49.4,0.003052409877598359,0.007631024693995905,0.00824150666951558,-0.004578614816397541,0.08241506669515582,0.10683434571594273,0.057995787674368894,0.0,0.18619700253350016,0.1831445926559018,0.10072952596074598,0.04273373828637709,0.006104819755196723,0.02441927902078691,0.006104819755196723,0.003052409877598359,0.015262049387991816,0.0008546747657275414,0.006104819755196723,0.0,0.0,0.009157229632795088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1648.0,0.006104819755196723,0.016567811885234766,0.003052409877598359,0.008011298725294332,0.12820121485913127,0.08241506669515582,0.012209639510393453,0.0,0.003052409877598359,0.01424401580062942,0.02934824585376075,0.013989070502888827,29000000
Luca Pellegrini,it ITA,DF,Lazio,it Serie A,25,1999,11.9,0.1624179083398065,0.07767813007555963,0.07767813007555963,0.07061648188687239,0.014123296377374478,0.12004801920768307,0.22597274203799164,53.1,0.10592472283030858,0.07061648188687239,0.021184944566061712,0.049431537320810674,0.13417131558505754,0.29658922392486403,0.22597274203799164,0.0,3.8203516700797966,5.06320175128875,75.5,66.21001341713155,23.52941176470588,1.8995833627568672,2.1467410493609207,88.5,1.5323776569451306,2.005508085587176,76.4,0.353082409434362,0.706164818868724,50.0,0.028246592754748955,0.012710966739637026,0.011298637101899581,0.015535626015111922,0.14123296377374478,0.4448838358872961,0.14829461196243202,0.08473977826424688,0.5084386695854812,0.32483581667961303,0.2330343902266789,0.035308240943436195,0.014123296377374478,0.021184944566061712,0.007061648188687235,0.014123296377374478,0.08473977826424688,0.0071322646705741085,0.049431537320810674,0.007061648188687235,0.007061648188687235,0.014123296377374478,0.007061648188687235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,1045.0,0.0,0.00525327645603668,0.028246592754748955,0.020316125817550084,0.09180142645293413,0.14829461196243202,0.035308240943436195,0.0,0.0,0.00525327645603668,0.03543021678914037,0.024697673327820455,7000000
Mateo Pellegrino,ar ARG,FW,Parma,it Serie A,23,2001,8.2,0.04461629982153481,0.029744199881023198,0.014872099940511599,0.029744199881023198,0.0,0.014872099940511599,0.0594883997620464,25.0,0.04461629982153481,0.08923259964306962,0.014872099940511599,0.07436049970255802,0.014872099940511599,0.0594883997620464,0.08923259964306962,0.0,1.3236168947055327,2.439024390243903,54.3,22.605591909577637,6.290898274836408,0.6841165972635337,1.0707911957168355,63.9,0.37180249851279007,0.7436049970255801,50.0,0.19333729922665085,0.2974419988102321,65.0,0.014872099940511599,0.01041046995835811,0.008923259964306951,0.004461629982153476,0.07436049970255802,0.16359309934562763,0.08923259964306962,0.014872099940511599,0.22308149910767403,0.2974419988102321,0.17846519928613924,0.0,0.04461629982153481,0.0594883997620464,0.014872099940511599,0.0,0.04461629982153481,0.0055026769779892935,0.04461629982153481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,742.0,0.04461629982153481,0.07255590880363916,0.014872099940511599,0.006422378091780928,0.32718619869125526,0.07436049970255802,0.029744199881023198,0.0,0.04461629982153481,0.07255590880363916,0.07784775104251808,0.02371734456956422,300000
